benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,task_score,observed_mean,observed_std
hle,hle/hle/hle__66ed49b5f7d32ce7859d1f48,hle/hle__66ed49b5f7d32ce7859d1f48,0.9608149864650131,0.039185013534986934,13,hard,0.0988095357142857,0.2128205384615384,0.3013611848066945
dacode,dacode/dacode-plot-bar-022,dacode-plot-bar-022,0.9608467892946028,0.039153210705397234,16,medium,0.6964285714285714,0.61875,0.3876511801865177
humanevalfix,humanevalfix/python-10,python-10,0.9608480222495814,0.039151977750418565,28,easy,0.9357142857142856,0.9357142857142856,0.1931215119227967
hle,hle/hle/hle__6722613b4152cab57c187de5,hle/hle__6722613b4152cab57c187de5,0.9608891504900535,0.03911084950994648,13,hard,0.0761904642857142,0.1641025384615384,0.254350685865799
hle,hle/hle/hle__6723977a2460a4b2c86caee8,hle/hle__6723977a2460a4b2c86caee8,0.9608891504900535,0.03911084950994648,13,hard,0.1166666785714285,0.2512820769230769,0.3577267995501297
hle,hle/hle/hle__67300f2e4524fef4d81b65c2,hle/hle__67300f2e4524fef4d81b65c2,0.960900505643471,0.03909949435652904,15,hard,0.2785714285714286,0.3466666666666667,0.4030991055421593
hle,hle/hle/hle__66ef5e39a57b7ef1047d2f58,hle/hle__66ef5e39a57b7ef1047d2f58,0.960900505643471,0.03909949435652904,13,hard,0.2857142857142857,0.3846153846153846,0.4110888989503811
hle,hle/hle/hle__670ed43a812a31dfae9bf344,hle/hle__670ed43a812a31dfae9bf344,0.9609237237524136,0.03907627624758636,12,hard,0.06190475,0.1444444166666666,0.2799911627794285
hle,hle/hle/hle__66f5e796acadd55c11fb11f5,hle/hle__66f5e796acadd55c11fb11f5,0.9609619335548735,0.03903806644512653,12,hard,0.2642857142857143,0.35,0.4092676385936225
hle,hle/hle/hle__66e8b0a9e5eaa390aa9fdde5,hle/hle__66e8b0a9e5eaa390aa9fdde5,0.9609619335548735,0.03903806644512653,13,hard,0.2857142857142857,0.3846153846153846,0.4110888989503812
ineqmath,ineqmath/47,47,0.9609972829994529,0.03900271700054714,28,easy,0.8535714285714285,0.8535714285714285,0.2638751637437982
hle,hle/hle/hle__672368e4c08f59acd19d8353,hle/hle__672368e4c08f59acd19d8353,0.9610400540466394,0.03895994595336061,13,medium,0.4428571428571429,0.4923076923076923,0.4269057515542033
hle,hle/hle/hle__672257b388e407d7eb077431,hle/hle__672257b388e407d7eb077431,0.9610400540466394,0.03895994595336061,13,medium,0.4202381071428572,0.4435897692307693,0.4239385301167636
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-products-easy00cea0a5-seed45-0,reasoning-gym-arithmetic-products-easy00cea0a5-seed45-0,0.9610850655804561,0.038914934419543856,28,saturated,0.9571428571428572,0.9571428571428572,0.13477115902938
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-word-sorting-easy00cea0a5-seed45-1,reasoning-gym-algorithmic-word-sorting-easy00cea0a5-seed45-1,0.9610850655804561,0.038914934419543856,25,saturated,0.9767857142857144,0.974,0.090686272390037
dacode,dacode/dacode-ml-multi-004,dacode-ml-multi-004,0.9611174379180883,0.038882562081911654,18,easy,0.7387668214285714,0.6560353333333333,0.3963713122515301
dacode,dacode/dacode-dm-csv-070,dacode-dm-csv-070,0.9611174379180883,0.038882562081911654,18,medium,0.6166666785714285,0.5564815,0.3900039181945983
mmmlu,mmmlu/mmmlu-ko-kr-00109,mmmlu-ko-kr-00109,0.9611270161355491,0.03887298386445093,25,medium,0.6732142857142858,0.634,0.4277195342745056
crustbench,crustbench/crustbench-xopt,crustbench-xopt,0.9612891103596936,0.038710889640306445,23,easy,0.8642857142857142,0.8347826086956521,0.315689301924719
crustbench,crustbench/crustbench-jccc,crustbench-jccc,0.9612891103596936,0.038710889640306445,23,easy,0.8428571428571427,0.8086956521739129,0.3147297577539801
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__gw503g8h,oauthlib__oauthlib.1fd52536.combine_file__gw503g8h,0.9613176130709726,0.03868238692902737,21,easy,0.8303571428571429,0.7738095238095238,0.3414322241951115
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__7nloo8og,oauthlib__oauthlib.1fd52536.combine_file__7nloo8og,0.9613176130709726,0.03868238692902737,21,easy,0.8714285714285713,0.8285714285714285,0.2847603121471629
hle,hle/hle/hle__6724aecb2bfc260d444bc385,hle/hle__6724aecb2bfc260d444bc385,0.9613483035507235,0.03865169644927646,14,hard,0.1428571428571428,0.2857142857142857,0.4151332518361559
kumo,kumo/mineralclassificationenv-t4-a6-v1-s1,mineralclassificationenv-t4-a6-v1-s1,0.9614370187299206,0.0385629812700794,18,saturated,0.9642857142857144,0.9444444444444444,0.1461438493107323
humanevalfix,humanevalfix/python-81,python-81,0.9614387426843737,0.03856125731562632,28,saturated,0.9571428571428572,0.9571428571428572,0.13477115902938
research-code-bench,research-code-bench/eomt_input_normalization,eomt_input_normalization,0.961475963593263,0.03852403640673696,22,hard,0.1285714285714285,0.1636363636363636,0.3226952608963426
dacode,dacode/dacode-ml-competition-003,dacode-ml-competition-003,0.9615165416275143,0.03848345837248568,16,easy,0.8109383928571429,0.7301108125,0.32655062579909
hle,hle/hle/hle__6774abe2c935e3922327ff5e,hle/hle__6774abe2c935e3922327ff5e,0.9615570572934977,0.03844294270650228,12,hard,0.1404761785714285,0.32777775,0.4264047224711371
hle,hle/hle/hle__672b2ff4a7b27beaf0e7779a,hle/hle__672b2ff4a7b27beaf0e7779a,0.9615570572934977,0.03844294270650228,14,hard,0.1309523928571428,0.2619047857142857,0.3707258569316952
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-calendar-arithmetic-easy00cea0a5-seed45-1,reasoning-gym-arithmetic-calendar-arithmetic-easy00cea0a5-seed45-1,0.9615659083070298,0.038434091692970185,25,easy,0.9245238214285714,0.91546668,0.2158577155566546
scicode,scicode/scicode-4,scicode-4,0.9616399817136945,0.03836001828630553,23,easy,0.8892857142857143,0.8652173913043479,0.2529971569734984
hle,hle/hle/hle__67253beb5a5d8bd389020394,hle/hle__67253beb5a5d8bd389020394,0.9616699362424098,0.03833006375759018,13,hard,0.0571428571428571,0.123076923076923,0.2664693550105965
spreadsheetbench,spreadsheetbench/353-29,353-29,0.9618274321280414,0.03817256787195855,28,easy,0.8767857142857143,0.8767857142857143,0.2644003129918799
spreadsheetbench,spreadsheetbench/46240,46240,0.9618274321280414,0.03817256787195855,28,easy,0.919047607142857,0.919047607142857,0.2018621144873647
labbench,labbench/figqa-0077,figqa-0077,0.9618369710893216,0.038163028910678354,28,hard,0.2428571428571428,0.2428571428571428,0.3717031951787911
hle,hle/hle/hle__6735a2d69caf928ddf5957ed,hle/hle__6735a2d69caf928ddf5957ed,0.9618453317215481,0.03815466827845193,12,hard,0.1303571428571428,0.3041666666666666,0.419552506315426
hle,hle/hle/hle__6722b1f9f3a489ee08117730,hle/hle__6722b1f9f3a489ee08117730,0.9619839622445651,0.03801603775543494,14,hard,0.1309523571428571,0.2619047142857143,0.3724345260451692
research-code-bench,research-code-bench/eomt_scale_block_initialization,eomt_scale_block_initialization,0.9620357745241287,0.037964225475871305,22,hard,0.0714285714285714,0.0909090909090909,0.2391444806902891
hle,hle/hle/hle__672d33eb99799bd05725ea25,hle/hle__672d33eb99799bd05725ea25,0.9621749464060606,0.037825053593939395,12,hard,0.1101190357142857,0.2569444166666667,0.3607129156054387
mmmlu,mmmlu/mmmlu-ko-kr-00103,mmmlu-ko-kr-00103,0.9622229385159714,0.037777061484028596,25,medium,0.5785714285714286,0.552,0.4499955555336075
mmmlu,mmmlu/mmmlu-de-de-00023,mmmlu-de-de-00023,0.9622229385159714,0.037777061484028596,26,medium,0.6190476428571429,0.6102564230769231,0.3942719404809689
hle,hle/hle/hle__6725c3719aac82ce9cf99f23,hle/hle__6725c3719aac82ce9cf99f23,0.9622258314942845,0.037774168505715466,16,hard,0.2714285714285714,0.3249999999999999,0.4054318685056713
usaco,usaco/193,193,0.9624466008111373,0.03755339918886269,28,easy,0.7678571428571429,0.7678571428571429,0.3573749246025718
hle,hle/hle/hle__6712d9d097b88a1cdb76c51e,hle/hle__6712d9d097b88a1cdb76c51e,0.962573030722078,0.037426969277921995,12,hard,0.0803571428571428,0.1875,0.3317409883227174
livecodebench,livecodebench/abc382_c,abc382_c,0.9626314625026172,0.03736853749738278,28,saturated,0.95,0.95,0.1899247971472618
lawbench,lawbench/lawbench-3-4-19-zero-shot,lawbench-3-4-19-zero-shot,0.9626852794036527,0.03731472059634733,26,easy,0.7326121428571429,0.7229260384615385,0.2496882071391131
swe-lancer,swe-lancer/14223_1,14223_1,0.9626993887962519,0.03730061120374806,22,frontier,0.0476190357142857,0.0606060454545454,0.216406902982338
swe-lancer,swe-lancer/13066_1,13066_1,0.9626993887962519,0.03730061120374806,21,frontier,0.0297618928571428,0.0396825238095238,0.1249842146747679
hle,hle/hle/hle__6731432f45edd6d926b19c65,hle/hle__6731432f45edd6d926b19c65,0.9627211718216943,0.037278828178305745,13,hard,0.2565476071428572,0.3217948461538462,0.3949134169705569
hle,hle/hle/hle__6723ebefcf4ea65226eb6f9c,hle/hle__6723ebefcf4ea65226eb6f9c,0.9627260232671092,0.03727397673289079,13,hard,0.0964285714285714,0.2076923076923077,0.2999013644556604
simpleqa,simpleqa/simpleqa-1031,simpleqa-1031,0.962762040147315,0.037237959852684965,28,easy,0.8571428571428571,0.8571428571428571,0.2555506259999759
hle,hle/hle/hle__66f83aed0d92e99048a4ae9d,hle/hle__66f83aed0d92e99048a4ae9d,0.9628083378386237,0.03719166216137626,17,hard,0.1071428571428571,0.1764705882352941,0.3281488395525024
hle,hle/hle/hle__66f87ab781a069162c8e7cd2,hle/hle__66f87ab781a069162c8e7cd2,0.9628083378386237,0.03719166216137626,12,hard,0.0690476428571428,0.1611111666666666,0.2410753826575252
hle,hle/hle/hle__671d6502b996cf9936d1afd0,hle/hle__671d6502b996cf9936d1afd0,0.9628968705246596,0.037103129475340446,15,hard,0.1714285714285714,0.32,0.3850541087518307
lawbench,lawbench/lawbench-2-5-21-one-shot,lawbench-2-5-21-one-shot,0.9629338608610739,0.03706613913892609,26,easy,0.8513751428571429,0.8478616923076923,0.1716325601135638
lawbench,lawbench/lawbench-2-5-19-one-shot,lawbench-2-5-19-one-shot,0.9629338608610739,0.03706613913892609,25,easy,0.7593422857142856,0.75326264,0.1749049813437868
gaia,gaia/46719c30-f4c3-4cad-be07-d5cb21eee6bb,46719c30-f4c3-4cad-be07-d5cb21eee6bb,0.9629387253026913,0.03706127469730869,26,frontier,0.0214285714285714,0.023076923076923,0.0846153846153846
gaia,gaia/624cbf11-6a41-4692-af9c-36b3e5ca3130,624cbf11-6a41-4692-af9c-36b3e5ca3130,0.9629387253026913,0.03706127469730869,26,hard,0.0571428571428571,0.0615384615384615,0.1902971827208151
aider-polyglot,aider-polyglot/polyglot_java_state-of-tic-tac-toe,polyglot_java_state-of-tic-tac-toe,0.9629387253026921,0.03706127469730791,27,hard,0.0571428571428571,0.0592592592592592,0.1871011991157791
mmau,mmau/e1e2bc5b-8835-4d12-ba4b-7e6852071894,e1e2bc5b-8835-4d12-ba4b-7e6852071894,0.9630150809124253,0.03698491908757473,28,easy,0.9053571428571427,0.9053571428571427,0.2369219603711788
hle,hle/hle/hle__67435ecfa59a37c4a0f5d579,hle/hle__67435ecfa59a37c4a0f5d579,0.9630460759078476,0.03695392409215237,12,hard,0.2898809642857142,0.3763889166666667,0.4089541019290262
hle,hle/hle/hle__6739a952fa7e2dea8ccd9bfe,hle/hle__6739a952fa7e2dea8ccd9bfe,0.9630460759078476,0.03695392409215237,12,medium,0.3416666785714287,0.39722225,0.4083522476723017
arc-agi-2,arc-agi-2/b0039139_1,b0039139_1,0.9630649408558074,0.036935059144192595,26,hard,0.1071428571428571,0.1153846153846153,0.283782565318411
kumo,kumo/beverageenv-t4-a6-v1-s0,beverageenv-t4-a6-v1-s0,0.9630660880826618,0.03693391191733819,20,saturated,0.95,0.93,0.1584297951775486
kumo,kumo/celestialenv-t4-a6-v1-s0,celestialenv-t4-a6-v1-s0,0.9630660880826618,0.03693391191733819,16,saturated,0.9571428571428572,0.925,0.171391365010026
algotune,algotune/algotune-graph-isomorphism,algotune-graph-isomorphism,0.9630669260310881,0.03693307396891188,24,easy,0.70803925,0.7021234583333333,0.1670236213007457
algotune,algotune/algotune-lyapunov-stability,algotune-lyapunov-stability,0.9630669260310881,0.03693307396891188,27,easy,0.7698826071428571,0.7677263703703703,0.1818766393099389
mmmlu,mmmlu/mmmlu-ar-xy-00005,mmmlu-ar-xy-00005,0.9630702022485144,0.03692979775148564,27,medium,0.6630952499999999,0.6580247037037038,0.3693607641443791
hle,hle/hle/hle__6716ab9dcc9e36a89d712828,hle/hle__6716ab9dcc9e36a89d712828,0.9630998651735941,0.03690013482640586,13,hard,0.1285714285714285,0.2769230769230769,0.4116642510849124
hle,hle/hle/hle__6713127b95ce1eb050568352,hle/hle__6713127b95ce1eb050568352,0.9630998651735941,0.03690013482640586,12,hard,0.1,0.2333333333333333,0.3815174380753199
dacode,dacode/dacode-di-text-021,dacode-di-text-021,0.9631467403831431,0.036853259616856926,16,easy,0.9285714285714286,0.875,0.2727178028658928
dacode,dacode/dacode-data-sa-026,dacode-data-sa-026,0.9631467403831431,0.036853259616856926,17,easy,0.9257142857142856,0.8776470588235294,0.2658511173739853
hle,hle/hle/hle__6721998686e95ac1054387b3,hle/hle__6721998686e95ac1054387b3,0.9631774936846212,0.036822506315378756,13,hard,0.0547618928571428,0.1179486923076923,0.2731942485410433
kumo,kumo/mythicenv-t4-a6-v1-s1,mythicenv-t4-a6-v1-s1,0.9631840957716429,0.03681590422835712,16,saturated,0.9785714285714284,0.9625,0.1053268721647044
hle,hle/hle/hle__67216b3c8238b402204d3432,hle/hle__67216b3c8238b402204d3432,0.9631842618883546,0.0368157381116454,13,frontier,0.0357142857142857,0.0769230769230769,0.1918799105319869
usaco,usaco/735,735,0.963198937486154,0.03680106251384596,28,easy,0.7999999999999999,0.7999999999999999,0.3625307868699863
swe-lancer,swe-lancer/47282_643,47282_643,0.9632181303573795,0.036781869642620535,17,frontier,0.0357142857142857,0.0588235294117647,0.1709372517081728
swe-lancer,swe-lancer/15815_1,15815_1,0.9632181303573795,0.036781869642620535,22,hard,0.0505952499999999,0.0643939545454545,0.2040187266900399
arc-agi-2,arc-agi-2/446ef5d2_1,446ef5d2_1,0.9633476746963445,0.036652325303655475,27,hard,0.15,0.1555555555555555,0.3281071791162978
crustbench,crustbench/crustbench-csyncmers,crustbench-csyncmers,0.9633622346338993,0.03663776536610075,23,easy,0.9428571428571428,0.9304347826086956,0.2094190361529094
research-code-bench,research-code-bench/dyt_channels_last,dyt_channels_last,0.9633829184197469,0.03661708158025312,23,medium,0.4428571428571429,0.4521739130434782,0.4576590388501135
research-code-bench,research-code-bench/dyt_channel_split,dyt_channel_split,0.9633854414141979,0.03661455858580209,23,medium,0.3857142857142857,0.4260869565217391,0.4464520922780325
hle,hle/hle/hle__66ede973564cb32b38cc8a4a,hle/hle__66ede973564cb32b38cc8a4a,0.9634253242756028,0.03657467572439721,12,hard,0.2714285714285714,0.3666666666666667,0.3543381937578216
hle,hle/hle/hle__673ff6e9766a23f49ade65df,hle/hle__673ff6e9766a23f49ade65df,0.9634253242756028,0.03657467572439721,12,hard,0.2785714285714286,0.3833333333333333,0.4199867722784717
kumo,kumo/politicalmanifestoenv-t4-a6-v1-s0,politicalmanifestoenv-t4-a6-v1-s0,0.9634387657995575,0.03656123420044255,20,easy,0.9428571428571428,0.92,0.1939071942966531
kumo,kumo/fantasyenv-t4-a6-v1-s1,fantasyenv-t4-a6-v1-s1,0.9634387657995575,0.03656123420044255,17,saturated,0.9642857142857144,0.9411764705882352,0.1140630554686194
hle,hle/hle/hle__67399d0163641fb0bc110db9,hle/hle__67399d0163641fb0bc110db9,0.9635349361853526,0.036465063814647425,15,hard,0.2571428571428572,0.3066666666666667,0.3785351884420904
hle,hle/hle/hle__66ee3918d7b2b78925bd20b6,hle/hle__66ee3918d7b2b78925bd20b6,0.9635349361853526,0.036465063814647425,13,hard,0.2589285714285714,0.3269230769230769,0.4031679286578049
hle,hle/hle/hle__671cc8c2d99f8e01283e9a90,hle/hle__671cc8c2d99f8e01283e9a90,0.9635557107637821,0.0364442892362179,13,hard,0.1202381071428571,0.2589743846153846,0.3785157627404781
arc-agi-2,arc-agi-2/36a08778_0,36a08778_0,0.9635906107207779,0.036409389279222104,28,hard,0.1357142857142857,0.1357142857142857,0.3119229365842578
arc-agi-2,arc-agi-2/b0039139_0,b0039139_0,0.9635906107207779,0.036409389279222104,27,hard,0.1285714285714286,0.1333333333333333,0.293131243517176
hle,hle/hle/hle__66b91693d86bff9a12fc1f99,hle/hle__66b91693d86bff9a12fc1f99,0.9636250206536667,0.03637497934633327,14,medium,0.4571428571428572,0.4892857142857142,0.4166955772283078
hle,hle/hle/hle__6725145d97743d26179494d6,hle/hle__6725145d97743d26179494d6,0.9636250206536667,0.03637497934633327,15,medium,0.4023807857142857,0.4622222,0.455072921357768
hle,hle/hle/hle__66fc89ce455038a48ed359e4,hle/hle__66fc89ce455038a48ed359e4,0.963664111092177,0.03633588890782302,12,easy,0.9428571428571428,0.8666666666666667,0.2211083193570266
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-calendar-arithmetic-hard0292e21f-seed45-2,reasoning-gym-arithmetic-calendar-arithmetic-hard0292e21f-seed45-2,0.9637758595489767,0.03622414045102329,24,easy,0.9334523928571428,0.922361125,0.1781085590095061
research-code-bench,research-code-bench/diffusiondpo_dpo_loss_computation,diffusiondpo_dpo_loss_computation,0.9637949897850806,0.0362050102149194,23,medium,0.3833333214285714,0.4231883913043478,0.4507036698603967
research-code-bench,research-code-bench/eomt_calculate_upscale_parameters,eomt_calculate_upscale_parameters,0.9637949897850806,0.0362050102149194,23,medium,0.4285714285714285,0.4347826086956521,0.4478049805072603
dacode,dacode/dacode-data-sa-033,dacode-data-sa-033,0.9640037288891695,0.03599627111083048,17,medium,0.4482142857142857,0.4147058823529412,0.1369464320802684
bfcl,bfcl/bfcl-live-simple-2-2-0,bfcl-live-simple-2-2-0,0.9640581040325982,0.03594189596740183,26,saturated,0.9642857142857144,0.9615384615384616,0.1242730340107962
hle,hle/hle/hle__6717aef5a5c8a6a9392b1b39,hle/hle__6717aef5a5c8a6a9392b1b39,0.9642007229503001,0.035799277049699874,13,hard,0.1095238214285714,0.2358974615384615,0.3312013015820336
hle,hle/hle/hle__6720e3181eadad18da2de66c,hle/hle__6720e3181eadad18da2de66c,0.9642161277606597,0.03578387223934032,13,hard,0.0595237857142857,0.1282050769230769,0.2016369042540277
hle,hle/hle/hle__6721154d5968ddcc0df3a25c,hle/hle__6721154d5968ddcc0df3a25c,0.9642455044442407,0.03575449555575927,13,hard,0.2738095357142857,0.3589743846153846,0.3892034245994362
hle,hle/hle/hle__67209ea05425611553f598c7,hle/hle__67209ea05425611553f598c7,0.9642455044442407,0.03575449555575927,13,hard,0.2714285714285714,0.3538461538461538,0.3992596699187993
hle,hle/hle/hle__673cbc315c871b3f9e026cf8,hle/hle__673cbc315c871b3f9e026cf8,0.9642917882898955,0.03570821171010452,12,hard,0.2607142857142857,0.3416666666666667,0.3796013991310124
hle,hle/hle/hle__6723e60719c334bc13515f01,hle/hle__6723e60719c334bc13515f01,0.9642917882898955,0.03570821171010452,13,hard,0.2535714285714286,0.3153846153846154,0.3874892630694208
kumo,kumo/philosophyenv-t4-a6-v1-s1,philosophyenv-t4-a6-v1-s1,0.9643650760992967,0.03563492390070333,18,easy,0.942857142857143,0.911111111111111,0.1911627837120584
livecodebench,livecodebench/abc309_d,abc309_d,0.964461465241578,0.03553853475842195,28,easy,0.9285714285714286,0.9285714285714286,0.1868099547231717
mmau,mmau/002ebba8-7aa4-445b-aab3-ed17e592cd30,002ebba8-7aa4-445b-aab3-ed17e592cd30,0.9644740588580965,0.03552594114190355,28,easy,0.9285714285714288,0.9285714285714288,0.1943067215533634
mmau,mmau/38dbb2bf-62ca-4ecd-9ece-0618e060f6b3,38dbb2bf-62ca-4ecd-9ece-0618e060f6b3,0.9644740588580965,0.03552594114190355,28,easy,0.942857142857143,0.942857142857143,0.191662969499982
scicode,scicode/scicode-46,scicode-46,0.9645397502786691,0.03546024972133088,23,medium,0.4290178571428571,0.4135869565217391,0.1572052557599882
arc-agi-2,arc-agi-2/cbebaa4b_1,cbebaa4b_1,0.964607963190286,0.035392036809714034,27,hard,0.0785714285714285,0.0814814814814814,0.2194893687411712
arc-agi-2,arc-agi-2/35ab12c3_0,35ab12c3_0,0.964607963190286,0.035392036809714034,26,hard,0.0642857142857143,0.0692307692307692,0.1658758357911371
mmmlu,mmmlu/mmmlu-ja-jp-00096,mmmlu-ja-jp-00096,0.9646348304628638,0.0353651695371362,25,medium,0.6678571428571429,0.6519999999999999,0.3950898631957039
